text,label,scenario_type,channel,speaker_role_pattern,fraud_stage,has_code_request,has_money_transfer_request,has_urgency,has_threat,has_authority_impersonation,has_sensitive_data_request,has_remote_access_request,victim_confused_or_resisting,risk_markers_count
Ремонт квартиры завершен Акт выполненных работ на почте,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Вы выиграли приз 30000 тенге Для получения назовите код из смс,fraud,generic_fraud,sms,single_message,pressure,1,0,1,0,0,0,0,0,2
подано Водитель Андрей авто белый время подачи мин,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Автоплатеж за интернет будет списан с карты завтра,normal,benign_service,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
не может найти ваш адрес Подтвердите доставку доплатив,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
"Звонящий - Здравствуйте
Ответчик - Да
Звонящий - Это Jusan Bank служба безопасности
Звонящий - На вас оформляют заявку на кредит 10000 тенге
Звонящий - Назовите код чтобы мы отменили заявку",fraud,bank_impersonation,call,dialogue,transfer_request,1,0,0,0,1,0,0,0,2
Заказ из-за рубежа на таможне Налог на ввоз 30000 тенге оплатите сегодня,fraud,delivery_fee,sms,single_message,hook,1,0,0,0,0,0,0,0,1
Подписка на интернет продлена до Следующее списание,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Баланс карты 1000 тенге Последняя операция 100000 тенге,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
в пути с заказом Ожидаемое время доставки Спасибо за обращение,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Онлайн-заказ #54321 готов к выдаче Адрес пункта ул. Абая 10,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Справка готова Получите в регистратуре предъявив паспорт Хорошего дня,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,1,0,0,1
Дедушка это я Нурлан Срочно нужны деньги не говори никому,fraud,relative_in_trouble,sms,single_message,transfer_request,0,1,0,1,0,0,0,0,2
"Оператор - Алло
Клиент - Да
Оператор - Служба мониторинга ForteBank
Оператор - Ваш телефон заражен программой-шпионом
Оператор - Установите AnyDesk я подключусь и удалю вирус прямо сейчас",fraud,remote_access,call,dialogue,hook,0,0,1,0,1,0,1,0,3
"Сотрудник - Здравствуйте это налоговая служба
Ответчик - Да слушаю
Сотрудник - Выявлена задолженность по налогам на сумму 100000 тенге
Сотрудник - Оплатите сегодня иначе счета будут заморожены",fraud,government_or_police,call,dialogue,pressure,0,1,0,1,1,0,0,0,3
"Оператор - Добрый день
Клиент - Да
Оператор - Это служба безопасности Kaspi
Оператор - С вашего счета хотят снять деньги
Оператор - Чтобы защитить счет переведите средства на резервный счет",fraud,safe_account,call,dialogue,transfer_request,0,1,0,0,1,0,0,0,2
Теле2 Казахстан Ваш номер перейдет в пул через 2 ч Позвоните срочно,fraud,sim_block,sms,single_message,hook,0,1,1,0,0,0,0,0,2
Снятие 2000 тенге в банкомате ул. Абая 10 10 июня 10:00,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Страховая компания Ваша медицинская страховка истекла Продлите за 15000 тенге,fraud,medical_or_service_fraud,sms,single_message,hook,0,1,1,1,0,0,0,0,3
Поздравляем вы стали тысячным покупателем Приз 1000 тенге по ссылке,fraud,generic_fraud,sms,single_message,hook,0,0,0,1,0,0,0,0,1
Квитанция за май готова Сумма к оплате Спасибо за обращение,normal,benign_service,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Фильм Мстители начинается в Зал места,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Лекция Основы программирования состоится в аудитории,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Интернет пополнен на 30000 ГБ Баланс трафика 150000 ГБ,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Занятие по математика в переносится на,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
DHL уведомляет Ваша посылка задержана Оплатите таможенный сбор 10000,fraud,delivery_fee,sms,single_message,hook,0,1,0,0,0,0,0,0,1
Тариф изменен на Семейный Стоимость с,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
С вашего аккаунта пытаются снять 100000 Подтвердите что это вы кодом,fraud,generic_fraud,sms,single_message,pressure,1,0,1,1,0,0,0,0,3
Ваш заказ #54321 на Lamoda отправлен Трек для отслеживания,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Поздравляем Ваш номер выиграл в акции Kaspi Получите 10000 по ссылке,fraud,generic_fraud,sms,single_message,hook,0,0,1,1,0,0,0,0,2
Ваш ребенок нуждается в срочной операции Оплатите 20000 для начала лечения,fraud,medical_or_service_fraud,sms,single_message,transfer_request,0,1,1,1,0,0,0,0,3
Запись в МФЦ подтверждена 10 июня Возьмите оригиналы документов,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Автоплатеж за мобильная связь будет списан,normal,benign_service,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
Посылка KZ123456789 прибудет в ваш город 1 июля Ожидайте смс,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш товар застрял на границе Оплатите дополнительный сбор 30000 срочно,fraud,delivery_fee,sms,single_message,transfer_request,0,0,1,0,0,0,0,0,1
